id_local,code_com,coordonneesxy,capacite,capacite_cargo,type_accroche,mobilier,mobilier_complement,acces,gratuit,protection,couverture,date_maj,materiaux,coloris,nom_comm
1685,34172,"[3.9082089274742042,43.60051756648761]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,false,,,,Montpellier
753,34172,"[3.8561978750810906,43.6418429605989]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,gris,Montpellier
1233,34172,"[3.8163272038873584,43.62060429374016]",12,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2314,34172,"[3.836013089255079,43.62277858958613]",10,,CADRE ET ROUE,ARCEAU,ABRI VELOS,LIBRE ACCES,,,,,,,Montpellier
2324,34172,"[3.866903566855781,43.62508092358724]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2316,34172,"[3.8602989887203885,43.600642621231394]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2369,34172,"[3.8551266309151035,43.602786950448234]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
857,34172,"[3.8853174,43.584131100023185]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
942,34172,"[3.896272205160239,43.59752081938945]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1586,34270,"[3.82427899404035,43.57633580063506]",9,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,,,,,Saint-Jean-de-Védas
643,34172,"[3.8823048999999994,43.604629000023145]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1180,34337,"[3.8500914682476313,43.54373123899835]",2,,CADRE ET ROUE,AUTRE,LOCAL VELOS,LIBRE ACCES,,,true,,,,Villeneuve-lès-Maguelone
145,34172,"[3.8681072963342213,43.60879066383426]",14,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
56,34172,"[3.832619999999999,43.63365730002307]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,marron,Montpellier
563,34172,"[3.900887299999999,43.59765640002317]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
888,34172,"[3.8958678,43.60819810002314]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,INOX,,Montpellier
994,34172,"[3.8604290516407644,43.63152268442917]",18,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
520,34172,"[3.8886777999999995,43.603780600023136]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
650,34172,"[3.8811412939593715,43.615531455281975]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
144,34172,"[3.868406696612628,43.609750266265266]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
639,34172,"[3.8776444897301885,43.61533758365732]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2346,34120,"[3.91204501182886,43.65936890635656]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Jacou
943,34172,"[3.8965723587708445,43.59713307392813]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1666,34172,"[3.8728768411609513,43.61695505186472]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,false,,,,Montpellier
2483,34172,"[3.846018514218358,43.62832091911645]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1386,34172,"[3.840180413606389,43.5935869825534]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
418,34172,"[3.8715087365298975,43.60236861983154]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
176,34172,"[3.8759404999999996,43.614817100023124]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1602,34172,"[3.88126347034549,43.61719233374409]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1242,34172,"[3.868957610631773,43.59181386010318]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1373,34172,"[3.8655897904070144,43.61054077850642]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
250,34172,"[3.8731058147265145,43.60610801093521]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1742,34172,"[3.899165552536461,43.603554747894464]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1472,34172,"[3.9032925499981874,43.606654317922846]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
132,34172,"[3.875714989525023,43.603065339060564]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2482,34172,"[3.8684057696354137,43.631997556747685]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
623,34057,"[3.9226899352875026,43.64187440210695]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Castelnau-le-Lez
2345,34120,"[3.9119089276006704,43.65935449888059]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Jacou
863,34172,"[3.8645931999999994,43.61258130002313]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2021,34172,"[3.871828785441795,43.61235506628595]",1,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1228,34172,"[3.881073650569976,43.59182580855151]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1169,34172,"[3.8182396120890054,43.62871892495585]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1105,34172,"[3.8674947381914055,43.61188671490243]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
646,34172,"[3.8633804846684305,43.604952042919415]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2300,34172,"[3.8668498516472907,43.61194901603404]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1500,34057,"[3.903311641137468,43.628679756469154]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Castelnau-le-Lez
2326,34172,"[3.871036682257709,43.61580695989811]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2094,34172,"[3.904329054188115,43.598449137223334]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1427,34172,"[3.906211862500777,43.60674840495963]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2090,34172,"[3.9027852271600643,43.598054538902424]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
60,34172,"[3.858870899999999,43.583617500023195]",11,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
48,34172,"[3.8335761,43.63333440002308]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,marron,Montpellier
1245,34172,"[3.8596636948887286,43.58302501475629]",7,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
918,34172,"[3.8872917419490056,43.60839367557808]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2059,34172,"[3.8683771352328233,43.60296045515949]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1383,34172,"[3.8364769641990466,43.6405120654641]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1201,34172,"[3.8542543647127534,43.61085114215715]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1327,34172,"[3.875686632872532,43.59479267510035]",9,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1179,34123,"[3.804640397892441,43.613864726981724]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Juvignac
796,34172,"[3.9036292000000006,43.59551000002317]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2095,34172,"[3.9036545758357866,43.59845667292998]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
365,34172,"[3.8671400395105895,43.6067210622949]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
728,34057,"[3.915783288335002,43.65403435893817]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Castelnau-le-Lez
131,34172,"[3.8764754,43.60391490002315]",1,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2456,34172,"[3.8612957216303845,43.629282281269965]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
2008,34058,"[3.98378194274218,43.67735102059358]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Castries
221,34172,"[3.8661543030262098,43.60836254381592]",9,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,true,,INOX,,Montpellier
1983,34172,"[3.8810857853459355,43.60381093328163]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
996,34172,"[3.8638408554090202,43.60630211167936]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2080,34172,"[3.8721063948397876,43.60818551053246]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1919,34172,"[3.8686343016784077,43.644986566423995]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
946,34172,"[3.921564377092062,43.59791625915101]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,noir,Montpellier
1013,34172,"[3.887358803429154,43.61016417876573]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
610,34172,"[3.8841667964509328,43.61498873942003]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
157,34172,"[3.8865076087387727,43.607911274117605]",11,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1308,34327,"[3.971410771957297,43.66200154405304]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Vendargues
723,34172,"[3.8616368,43.63577140002309]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
150,34172,"[3.8724566999999994,43.61779130002312]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1583,34337,"[3.8632562310489895,43.531098895330146]",5,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,,,,,Villeneuve-lès-Maguelone
1409,34172,"[3.907691072139138,43.60012258464183]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1608,34172,"[3.8597870662268905,43.61192772086713]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
121,34172,"[3.8904409999999996,43.60897430002312]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
515,34172,"[3.893604499999999,43.62943690002308]",7,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1713,34116,"[3.8329377782705083,43.64963254065906]",5,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,true,,,,,,Grabels
442,34172,"[3.8746230355977835,43.61573706769633]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Montpellier
2015,34172,"[3.878427499833353,43.603536512427794]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
64,34172,"[3.8604817274123406,43.582303072886575]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
812,34172,"[3.8820242,43.60137870002314]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1043,34172,"[3.9100505776597516,43.60002394791963]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2270,34172,"[3.8736054053288167,43.604531060604245]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
780,34172,"[3.8876441964150215,43.60848265744731]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2003,34172,"[3.8818669406170487,43.603168009813544]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
231,34172,"[3.8943373999999995,43.602468200023154]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Montpellier
65,34172,"[3.8578546000000005,43.5821602000232]",12,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1366,34172,"[3.8544832582633224,43.59987184612018]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
843,34172,"[3.8705424850500454,43.612576601410204]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1270,34057,"[3.9089883028648016,43.632179059490234]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Castelnau-le-Lez
865,34172,"[3.8656015887528836,43.61265407097889]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
534,34172,"[3.884325643854268,43.60692793297196]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
862,34172,"[3.864511046515943,43.61269231540863]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2317,34172,"[3.860706061531603,43.60058818309202]",10,2,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
2359,34172,"[3.8425218369495227,43.61545771980965]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2037,34172,"[3.8735554037105326,43.603116506107966]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1422,34172,"[3.8977493875006064,43.60393001980274]",5,,CADRE ET ROUE,AUTRE,BOLLARD,LIBRE ACCES,,,false,,,,Montpellier
2301,34172,"[3.8682199991581756,43.611871653080684]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1962,34172,"[3.898585312741064,43.60810951147125]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2441,34172,"[3.8488279267179104,43.63460651352525]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
760,34172,"[3.8656755400978824,43.613842070680015]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2058,34172,"[3.8691575094453485,43.602420683562826]",1,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2291,34172,"[3.8819307060763815,43.60713156168432]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1989,34172,"[3.885867630335524,43.605320602720305]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
583,34057,"[3.9049081,43.6258579000231]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Castelnau-le-Lez
2481,34172,"[3.875900673342342,43.63143736497009]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
724,34172,"[3.861498140189638,43.6356674969699]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
373,34172,"[3.870863860035041,43.60837318747652]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
890,34172,"[3.9036902000000007,43.60660390002316]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
617,34172,"[3.8746475244574445,43.61694453624763]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1122,34172,"[3.8848078814281997,43.59547282837886]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2193,34172,"[3.8811735450128273,43.61802442756469]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1316,34172,"[3.8909488516056308,43.60807721698901]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,true,,,,Montpellier
2098,34172,"[3.8666722561371722,43.611253338658685]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1372,34172,"[3.8640357872301956,43.61157078764613]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
348,34172,"[3.8921034874973994,43.60509673564214]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
227,34172,"[3.8862480967508777,43.60470779157947]",9,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1411,34172,"[3.9079911111379313,43.59972969465769]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2355,34172,"[3.841657926156691,43.615954674814894]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2356,34172,"[3.8417678349971847,43.61589882627226]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
878,34169,"[3.8595439999999988,43.66612550002299]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montferrier-sur-Lez
1491,34172,"[3.8943669295517074,43.60592785509748]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1304,34270,"[3.830319051311146,43.58466257729687]",12,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,false,,,,Saint-Jean-de-Védas
2358,34172,"[3.8424201200722936,43.61552197081223]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2435,34172,"[3.8520610438259766,43.59250969589604]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
187,34172,"[3.8807724598865976,43.615909885571895]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
815,34172,"[3.880570672028852,43.60166152425037]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2157,34172,"[3.861265472456724,43.61923854844916]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
784,34172,"[3.842364141656638,43.61555706171544]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
900,34172,"[3.8867730102144433,43.603528570447125]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
867,34172,"[3.8605680952576806,43.61305911302202]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1470,34172,"[3.8984673606145765,43.61074539902106]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1378,34172,"[3.8240211698851003,43.61475459937394]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
236,34172,"[3.8917299999999995,43.609616300023134]",8,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1158,34172,"[3.858904543280171,43.618525584528115]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2479,34172,"[3.8741872452455377,43.636513277136906]",9,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1979,34172,"[3.892181096535605,43.60684612802803]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
2075,34172,"[3.867870330237089,43.603423868378144]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
986,34172,"[3.8347867971284355,43.635402724212945]",28,,CADRE ET ROUE,AUTRE,BOLLARD,LIBRE ACCES,,,,,,,Montpellier
191,34172,"[3.8847360913279947,43.61645902288967]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1369,34172,"[3.9299767394936276,43.612164334663255]",10,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Montpellier
999,34172,"[3.8820670749935235,43.59824604030488]",6,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1328,34172,"[3.868881022522705,43.59998471992881]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
508,34172,"[3.9075171999999996,43.602476900023156]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
2082,34172,"[3.8683953449433153,43.60873175840399]",14,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1612,34027,"[4.021805852810839,43.729697352754904]",4,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,false,,INOX,,Beaulieu
1621,34172,"[3.923403652573266,43.59864063110884]",7,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
873,34172,"[3.888826699999999,43.61331220002311]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
1896,34172,"[3.819004043845322,43.63831471484541]",5,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1734,34172,"[3.8614876627885577,43.631312284779796]",35,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
670,34172,"[3.8816333,43.604749300023144]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1222,34172,"[3.8960354835403255,43.59642758709168]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1967,34172,"[3.895721026342805,43.608560098321064]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
1044,34172,"[3.9116640093705524,43.60037773930501]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,INOX,,Montpellier
307,34172,"[3.8736142,43.608433700023134]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
1030,34172,"[3.839171238772518,43.61558129054208]",5,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,,,,,Montpellier
438,34172,"[3.867545899999999,43.61076110002314]",2,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
2485,34172,"[3.8127985532507056,43.638421849072905]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
2486,34172,"[3.811867011144724,43.63993918900846]",3,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,,,,,Montpellier
1738,34172,"[3.824258591029018,43.6193509643367]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,true,,,,,,Montpellier
889,34172,"[3.8115037,43.62439170002309]",20,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,INOX,,Montpellier
770,34129,"[3.9151198,43.57450700002322]",12,,ROUE,RATELIER,PINCE-ROUE,LIBRE ACCES,,,false,,,,Lattes
1232,34172,"[3.879550631302218,43.58626644743685]",4,,CADRE ET ROUE,ARCEAU,ARCEAU VELOS,LIBRE ACCES,,,false,,,,Montpellier
